股票代碼,股票名稱,strategy,total_return,annualized_return,volatility,sharpe_ratio,max_drawdown,win_rate,total_trades
1301.TW,台塑,RSI,-49.52361592133491,-6.841643877136949,16.98205510138095,-0.40287490744159693,-67.34601290085232,47.58842443729904,5
1301.TW,台塑,MACD,-43.116716229693985,-5.680507827083359,15.947083778375118,-0.3562098190508257,-51.198920926608615,48.113207547169814,111
1301.TW,台塑,MA_CROSS,-39.01282124735113,-4.996938006975515,15.973411658367748,-0.31282847483354287,-52.58062446170213,49.375,80
1301.TW,台塑,BOLLINGER,71.81227782882173,5.770842461525771,17.17981043551422,0.3359083898618722,-52.056537853827365,51.32325141776938,28
1301.TW,台塑,STOCHASTIC,-18.48443634813435,-2.096300870787249,16.423081132646868,-0.12764358002348816,-57.884915136969404,49.074074074074076,27
1301.TW,台塑,RSI_MACD,0.0,0.0,0.0,0,0.0,0,0
1301.TW,台塑,RSI_STOCHASTIC,-22.62048109052197,-2.6233437759321854,11.553307716753833,-0.2270643040285327,-40.98458977181161,47.2636815920398,10
1301.TW,台塑,MACD_MA,-25.438177132517126,-2.9970529122735456,12.758974442775047,-0.23489763426641785,-36.05196573303755,48.40499306518724,83
1301.TW,台塑,RSI_BOLLINGER,-3.6091898265461775,-0.38032586435851057,11.322621657601722,-0.03358991193556038,-38.066896257111964,48.34437086092716,10
1301.TW,台塑,MACD_STOCHASTIC,-14.407156280644761,-1.5997059928313573,2.436197103639828,-0.6566406266723239,-14.407156280644761,16.666666666666664,2
1301.TW,台塑,MA_BOLLINGER,8.18530191479998,0.8188914074714226,6.9792684657907635,0.1173319827837631,-31.32806947436079,58.76288659793815,88
1301.TW,台塑,RSI_MACD_MA,0.0,0.0,0.0,0,0.0,0,0
1301.TW,台塑,MACD_MA_CROSS,-11.035209056398788,-1.2047870508464897,3.7761201742838244,-0.3190542131183599,-15.23687284002678,42.857142857142854,14
